,seqnames,start,end,width,strand,Conc,Conc_10.mM,Conc_10.mM,Fold,p.value,FDR
17686,chr14,105395741,105396241,501,*,4.59,2.97,5.34,-2.37,0.0019,0.00983
17687,chr22,39230546,39231046,501,*,5.6,4.33,6.26,-1.93,0.0019,0.00983
17688,chr2,95302365,95302865,501,*,5.12,3.4,5.88,-2.48,0.0019,0.00983
17689,chr6,43054049,43054549,501,*,5.15,3.68,5.87,-2.19,0.0019,0.00983
17690,chr21,43926060,43926560,501,*,5.25,3.73,5.98,-2.25,0.00191,0.00984
17691,chr1,77535851,77536351,501,*,5.06,3.59,5.77,-2.18,0.00191,0.00984
17692,chr20,63840336,63840836,501,*,5.33,3.95,6.02,-2.07,0.00191,0.00984
17693,chr3,175064275,175064775,501,*,3.16,4.09,-0.22,4.3,0.00191,0.00984
17694,chr7,96285595,96286095,501,*,3.44,4.33,0.66,3.67,0.00191,0.00984
17695,chr3,47370777,47371277,501,*,5.53,3.91,6.27,-2.35,0.00191,0.00985
17696,chr11,65320471,65320971,501,*,4.93,3.38,5.67,-2.29,0.00191,0.00985
17697,chr16,58512187,58512687,501,*,5.05,3.6,5.76,-2.16,0.00191,0.00985
17698,chr14,58244689,58245189,501,*,6.24,5.15,6.85,-1.7,0.00191,0.00985
17699,chr1,234373440,234373940,501,*,6.18,5.22,6.75,-1.54,0.00191,0.00985
17700,chr6,16669830,16670330,501,*,5.39,4.14,6.05,-1.91,0.00191,0.00985
17701,chr1,8404654,8405154,501,*,4.63,2.94,5.38,-2.44,0.00191,0.00985
17702,chr9,134836644,134837144,501,*,4.71,3.14,5.45,-2.31,0.00191,0.00985
17703,chr17,41811126,41811626,501,*,5.14,3.76,5.83,-2.07,0.00191,0.00985
17704,chr17,81926015,81926515,501,*,5.9,4.63,6.56,-1.93,0.00191,0.00985
17705,chr4,4396393,4396893,501,*,4.98,3.51,5.7,-2.19,0.00191,0.00985
17706,chr4,183117472,183117972,501,*,4.17,2.16,4.98,-2.82,0.00191,0.00986
17707,chr19,43648520,43649020,501,*,5.82,4.76,6.43,-1.67,0.00191,0.00986
17708,chr1,212517940,212518440,501,*,4.1,1.85,4.94,-3.09,0.00191,0.00986
17709,chr15,90529084,90529584,501,*,4.95,3.52,5.66,-2.14,0.00191,0.00986
17710,chr19,12639931,12640431,501,*,4.98,3.46,5.7,-2.24,0.00191,0.00987
17711,chr2,62856262,62856762,501,*,5.12,3.72,5.82,-2.1,0.00191,0.00987
17712,chr3,195549450,195549950,501,*,5.29,4.03,5.96,-1.92,0.00191,0.00988
17713,chr8,38399456,38399956,501,*,4.27,2.27,5.08,-2.81,0.00192,0.00988
17714,chr9,136256474,136256974,501,*,5.46,4.25,6.12,-1.87,0.00192,0.00988
17715,chrX,43717585,43718085,501,*,5.77,4.33,6.47,-2.14,0.00192,0.00988
17716,chr12,49963809,49964309,501,*,5.23,3.87,5.92,-2.05,0.00192,0.00988
17717,chr5,149730461,149730961,501,*,5.44,4.19,6.1,-1.91,0.00192,0.00988
17718,chr11,64385082,64385582,501,*,5.63,4.11,6.36,-2.25,0.00192,0.00988
17719,chr17,28655258,28655758,501,*,5.25,3.43,6.03,-2.6,0.00192,0.00988
17720,chr12,59796246,59796746,501,*,4.51,2.12,5.36,-3.24,0.00192,0.00988
17721,chr11,66257065,66257565,501,*,6.24,5.12,6.87,-1.75,0.00192,0.00988
17722,chr1,16207225,16207725,501,*,5.33,3.99,6.01,-2.01,0.00192,0.00989
17723,chr4,57109512,57110012,501,*,5.78,4.57,6.42,-1.86,0.00192,0.00989
17724,chr17,81576856,81577356,501,*,5.46,4.2,6.13,-1.93,0.00192,0.00989
17725,chr1,153962906,153963406,501,*,6.13,5.09,6.73,-1.64,0.00192,0.00989
17726,chrX,109709727,109710227,501,*,4.67,3.09,5.41,-2.31,0.00192,0.00989
17727,chr1,247332360,247332860,501,*,5.25,3.85,5.94,-2.1,0.00192,0.00989
17728,chr10,95435351,95435851,501,*,5.03,3.62,5.72,-2.1,0.00192,0.00989
17729,chr12,6667628,6668128,501,*,5.44,3.77,6.19,-2.42,0.00192,0.0099
17730,chr10,3264266,3264766,501,*,4.7,3.07,5.44,-2.37,0.00192,0.0099
17731,chr7,77534790,77535290,501,*,5.04,3.42,5.79,-2.37,0.00192,0.0099
17732,chr9,92670263,92670763,501,*,7.08,6.22,7.61,-1.39,0.00192,0.0099
17733,chr7,151678053,151678553,501,*,5.36,4.1,6.02,-1.93,0.00192,0.0099
17734,chr12,131251837,131252337,501,*,4.67,2.6,5.49,-2.89,0.00192,0.0099
17735,chr9,124418733,124419233,501,*,5.19,3.86,5.88,-2.01,0.00192,0.0099
17736,chr7,102119053,102119553,501,*,5.7,4.59,6.32,-1.73,0.00192,0.0099
17737,chr16,49889469,49889969,501,*,5.09,3.69,5.79,-2.09,0.00192,0.00991
17738,chr22,35380657,35381478,822,*,6.01,4.67,6.69,-2.01,0.00192,0.00991
17739,chr21,32433156,32433656,501,*,6.87,5.94,7.44,-1.5,0.00192,0.00991
17740,chr19,4870419,4870919,501,*,5.04,3.32,5.8,-2.48,0.00192,0.00991
17741,chr6,81753175,81753675,501,*,6.17,5.06,6.8,-1.74,0.00192,0.00991
17742,chr22,43103616,43104116,501,*,6.48,5.34,7.11,-1.76,0.00192,0.00991
17743,chr1,153866757,153867257,501,*,3.14,4.07,-0.22,4.29,0.00193,0.00992
17744,chr3,125274121,125274621,501,*,3.14,4.07,-0.22,4.29,0.00193,0.00992
17745,chrX,71223509,71224009,501,*,5.73,4.48,6.39,-1.91,0.00193,0.00992
17746,chr20,32188372,32188872,501,*,5.81,4.74,6.42,-1.68,0.00193,0.00992
17747,chr1,1377849,1378349,501,*,5.22,3.78,5.93,-2.15,0.00193,0.00993
17748,chr4,56436309,56436809,501,*,5.8,4.65,6.44,-1.79,0.00193,0.00993
17749,chr1,113886596,113887096,501,*,5.5,4.01,6.22,-2.22,0.00193,0.00993
17750,chr16,3645377,3645877,501,*,4.91,3.44,5.63,-2.18,0.00193,0.00993
17751,chr17,81234530,81235030,501,*,4.48,2.78,5.24,-2.46,0.00193,0.00993
17752,chr17,78865297,78865797,501,*,4.87,3.4,5.58,-2.19,0.00193,0.00994
17753,chr9,104748166,104748666,501,*,6.09,5.07,6.68,-1.61,0.00193,0.00994
17754,chr2,1811055,1811555,501,*,4.75,3.19,5.48,-2.29,0.00193,0.00994
17755,chr6,3247621,3248121,501,*,6.32,5.25,6.93,-1.68,0.00193,0.00994
17756,chr17,1299614,1300114,501,*,5.12,3.74,5.81,-2.07,0.00193,0.00995
17757,chr14,102763527,102764027,501,*,4.29,2.53,5.06,-2.53,0.00193,0.00995
17758,chr7,100158124,100158624,501,*,5.7,4.61,6.32,-1.71,0.00193,0.00995
17759,chr11,65540833,65541333,501,*,5.53,4.3,6.18,-1.89,0.00193,0.00995
17760,chr3,32291158,32291658,501,*,4.43,2.75,5.19,-2.44,0.00193,0.00995
17761,chr9,112070233,112070733,501,*,4.92,3.48,5.63,-2.14,0.00194,0.00995
17762,chr14,92511091,92511591,501,*,6.81,5.98,7.34,-1.36,0.00194,0.00996
17763,chr22,36421266,36421766,501,*,3.84,1.61,4.68,-3.07,0.00194,0.00996
17764,chr9,114551667,114552167,501,*,6.35,5.44,6.9,-1.46,0.00194,0.00996
17765,chr5,74866383,74866883,501,*,4.73,3.13,5.46,-2.33,0.00194,0.00997
17766,chr10,79084081,79084581,501,*,4.37,5.19,2.27,2.92,0.00194,0.00997
17767,chr11,126711689,126712189,501,*,4.82,3.35,5.54,-2.19,0.00194,0.00997
17768,chr22,44740140,44740640,501,*,4.83,3.34,5.55,-2.21,0.00194,0.00997
17769,chr3,129399000,129399500,501,*,6.49,5.59,7.04,-1.44,0.00194,0.00997
17770,chr17,49880219,49881212,994,*,6.19,5.17,6.78,-1.61,0.00194,0.00998
17771,chr14,93114030,93114530,501,*,4.89,3.29,5.63,-2.34,0.00194,0.00998
17772,chr13,41973125,41973625,501,*,5.25,3.62,6,-2.38,0.00194,0.00998
17773,chr1,52842879,52843379,501,*,4.71,3.16,5.44,-2.28,0.00194,0.00999
17774,chr19,47752492,47752992,501,*,4.86,3.23,5.61,-2.38,0.00194,0.00999
17775,chr17,17114734,17115234,501,*,5.29,3.9,5.98,-2.08,0.00194,0.01
17776,chr13,110871020,110871520,501,*,5.95,4.8,6.59,-1.78,0.00194,0.01
17777,chr1,165689278,165689778,501,*,4.2,2.14,5.01,-2.88,0.00195,0.01
17778,chr1,1148249,1148749,501,*,5.39,4.1,6.06,-1.96,0.00195,0.01
17779,chr19,38838018,38838518,501,*,6.03,4.49,6.76,-2.27,0.00195,0.01
17780,chr8,106697796,106698296,501,*,4.41,2.25,5.24,-2.99,0.00195,0.01
17781,chr9,124389252,124389752,501,*,4.97,3.41,5.7,-2.29,0.00195,0.01
17782,chr22,23779427,23779927,501,*,5.02,3.42,5.76,-2.33,0.00195,0.01
17783,chr2,231711818,231712318,501,*,5.24,3.91,5.92,-2.01,0.00195,0.01
17784,chr1,214383561,214384061,501,*,5.24,3.76,5.96,-2.2,0.00195,0.01
17785,chr11,695370,695870,501,*,6.52,5.45,7.12,-1.67,0.00195,0.01
17786,chr12,113242579,113243079,501,*,4.74,3.19,5.47,-2.28,0.00195,0.01
17787,chr16,27725761,27726261,501,*,4.4,2.66,5.17,-2.51,0.00195,0.01
17788,chr1,205493073,205493573,501,*,5.2,3.6,5.94,-2.34,0.00195,0.01
17789,chr19,48320603,48321103,501,*,5.56,4.25,6.24,-1.99,0.00195,0.01
17790,chr5,79784671,79785171,501,*,4.68,3.04,5.43,-2.39,0.00195,0.01
17791,chr20,35658124,35658624,501,*,5.23,3.85,5.92,-2.06,0.00195,0.01
17792,chr2,85413786,85414286,501,*,6.16,5.16,6.74,-1.58,0.00195,0.01
17793,chr1,1034128,1034628,501,*,4.43,2.76,5.19,-2.43,0.00195,0.01
17794,chr7,1440163,1440663,501,*,5.21,3.83,5.9,-2.07,0.00195,0.01
17795,chr3,183178942,183179442,501,*,6.32,5.4,6.88,-1.48,0.00195,0.01
17796,chr6,3438024,3438524,501,*,4.97,3.56,5.67,-2.1,0.00195,0.01
17797,chr13,19862334,19862834,501,*,6.46,5.42,7.06,-1.64,0.00195,0.01
17798,chr20,56652849,56653349,501,*,5.84,4.78,6.44,-1.66,0.00195,0.01
17799,chr15,29871487,29871987,501,*,4.51,2.84,5.26,-2.42,0.00195,0.01
17800,chr2,162318147,162318647,501,*,6.07,4.95,6.69,-1.74,0.00196,0.01
17801,chr11,43547171,43547671,501,*,5.46,4.05,6.16,-2.11,0.00196,0.01
17802,chr21,31117571,31118071,501,*,5.71,4.58,6.34,-1.76,0.00196,0.01
17803,chr7,74489988,74490488,501,*,5.2,3.77,5.9,-2.13,0.00196,0.01
17804,chr13,24223063,24223563,501,*,5.35,4.1,6.01,-1.9,0.00196,0.01
17805,chr1,24965152,24965652,501,*,5.86,4.19,6.61,-2.42,0.00196,0.01
17806,chr3,170158907,170159407,501,*,4.6,3,5.34,-2.34,0.00196,0.01
17807,chr19,33411673,33412173,501,*,4.5,2.69,5.28,-2.6,0.00196,0.01
17808,chr11,122656351,122656851,501,*,5.47,4.27,6.12,-1.86,0.00196,0.01
17809,chr19,58570960,58571460,501,*,4.81,3.31,5.52,-2.21,0.00196,0.0101
17810,chr19,12950139,12950639,501,*,4.59,3,5.33,-2.32,0.00196,0.0101
17811,chr3,196767544,196768044,501,*,5.32,3.71,6.06,-2.35,0.00196,0.0101
17812,chr1,31477022,31477522,501,*,6.23,5.11,6.85,-1.74,0.00196,0.0101
17813,chr8,143584591,143585091,501,*,4.09,2.14,4.89,-2.75,0.00196,0.0101
17814,chr7,1460364,1460864,501,*,6.01,4.94,6.62,-1.69,0.00196,0.0101
17815,chr19,40666558,40667058,501,*,5.94,4.91,6.54,-1.64,0.00196,0.0101
17816,chr1,149928026,149928526,501,*,5.96,4.96,6.54,-1.59,0.00196,0.0101
17817,chr16,87404948,87405448,501,*,6.05,5.07,6.62,-1.55,0.00196,0.0101
17818,chr13,21601944,21602444,501,*,4.59,2.88,5.35,-2.48,0.00196,0.0101
17819,chr11,63537165,63537665,501,*,5.23,3.83,5.93,-2.09,0.00196,0.0101
17820,chr11,3088007,3088507,501,*,5.35,4.11,6.01,-1.91,0.00196,0.0101
17821,chr2,96761300,96761800,501,*,5.67,4.52,6.3,-1.78,0.00196,0.0101
17822,chr10,30696049,30696549,501,*,5.91,4.76,6.54,-1.78,0.00197,0.0101
17823,chr7,6322029,6322529,501,*,4.93,3.43,5.64,-2.22,0.00197,0.0101
17824,chr16,89087782,89088282,501,*,4.37,2.17,5.21,-3.04,0.00197,0.0101
17825,chr11,116788599,116789099,501,*,5.53,4.2,6.21,-2.01,0.00197,0.0101
17826,chr5,56353702,56354202,501,*,4.55,2.81,5.31,-2.5,0.00197,0.0101
17827,chr16,67033114,67033614,501,*,4.38,2.54,5.16,-2.62,0.00197,0.0101
17828,chr17,51163172,51163672,501,*,5.2,3.88,5.88,-2,0.00197,0.0101
17829,chr7,151060154,151060654,501,*,5.87,4.41,6.59,-2.18,0.00197,0.0101
17830,chr9,136176578,136177078,501,*,4.41,2.32,5.23,-2.91,0.00197,0.0101
17831,chr3,53223261,53223761,501,*,5.5,3.88,6.25,-2.37,0.00197,0.0101
17832,chr7,2334037,2334537,501,*,5.44,4.2,6.1,-1.9,0.00197,0.0101
17833,chr7,41964504,41965004,501,*,5.28,3.86,5.98,-2.13,0.00197,0.0101
17834,chr12,104631922,104632422,501,*,4.73,2.96,5.5,-2.54,0.00197,0.0101
17835,chr17,3976440,3976940,501,*,4.68,2.84,5.46,-2.62,0.00197,0.0101
17836,chr20,58636886,58637386,501,*,5.27,3.94,5.96,-2.02,0.00197,0.0101
17837,chr17,29587870,29588370,501,*,5.22,3.91,5.9,-1.99,0.00197,0.0101
17838,chr6,42715038,42715538,501,*,4.89,3.16,5.66,-2.5,0.00197,0.0101
17839,chr7,1985498,1985998,501,*,5.26,3.81,5.97,-2.16,0.00197,0.0101
17840,chr1,24020331,24020831,501,*,5.04,3.67,5.73,-2.07,0.00197,0.0101
17841,chr13,47709121,47709621,501,*,4.28,2.48,5.06,-2.58,0.00197,0.0101
17842,chr5,134904025,134904525,501,*,5.51,4.28,6.17,-1.89,0.00197,0.0101
17843,chr17,2703658,2704158,501,*,5.07,3.6,5.78,-2.18,0.00197,0.0101
17844,chr1,227727372,227727872,501,*,4.21,2.37,5,-2.63,0.00197,0.0101
17845,chr3,134427845,134428345,501,*,6.26,5.25,6.85,-1.6,0.00197,0.0101
17846,chr13,114105514,114106014,501,*,5.32,3.61,6.08,-2.47,0.00197,0.0101
17847,chrX,68842498,68842998,501,*,5.04,3.64,5.74,-2.1,0.00197,0.0101
17848,chr19,35518323,35518823,501,*,6.38,5.41,6.95,-1.54,0.00197,0.0101
17849,chr11,102208176,102208676,501,*,3.42,4.31,0.66,3.65,0.00198,0.0101
17850,chr4,906687,907187,501,*,4.51,2.85,5.26,-2.41,0.00198,0.0101
17851,chr17,36482532,36483032,501,*,5.72,4.54,6.36,-1.82,0.00198,0.0101
17852,chr6,43926877,43927377,501,*,6.08,5.04,6.68,-1.64,0.00198,0.0101
17853,chr8,130067268,130067768,501,*,5.77,4.66,6.38,-1.72,0.00198,0.0101
17854,chr2,20205100,20205600,501,*,5.39,3.71,6.15,-2.44,0.00198,0.0101
17855,chr3,56827268,56827768,501,*,3.82,4.67,1.41,3.26,0.00198,0.0101
17856,chr18,11945781,11946281,501,*,4.91,3.48,5.61,-2.13,0.00198,0.0101
17857,chr7,150800024,150800524,501,*,4.7,3.14,5.43,-2.28,0.00198,0.0101
17858,chr16,30821034,30821534,501,*,5.45,3.99,6.15,-2.16,0.00198,0.0101
17859,chr7,4934903,4935403,501,*,4.99,3.42,5.72,-2.31,0.00198,0.0101
17860,chr1,226685124,226685624,501,*,4.72,2.57,5.54,-2.97,0.00198,0.0101
17861,chr7,101170102,101170602,501,*,6.63,5.75,7.17,-1.42,0.00198,0.0101
17862,chr16,89426225,89426725,501,*,4.92,3.46,5.63,-2.17,0.00198,0.0102
17863,chr17,78254236,78254736,501,*,5.98,4.99,6.57,-1.58,0.00198,0.0102
17864,chr10,78965091,78965591,501,*,5.64,4.47,6.28,-1.81,0.00199,0.0102
17865,chr13,28754375,28754875,501,*,5.41,4.19,6.06,-1.87,0.00199,0.0102
17866,chr16,89567467,89567967,501,*,4.7,3.14,5.43,-2.28,0.00199,0.0102
17867,chr9,98255781,98256281,501,*,6.59,5.76,7.11,-1.36,0.00199,0.0102
17868,chr20,3213481,3213981,501,*,5.39,4.08,6.06,-1.98,0.00199,0.0102
17869,chr16,67715148,67715648,501,*,4.85,2.53,5.7,-3.17,0.00199,0.0102
17870,chr16,2785546,2786046,501,*,5.68,4.47,6.32,-1.85,0.00199,0.0102
17871,chr12,108802178,108802678,501,*,4.87,3.4,5.59,-2.19,0.00199,0.0102
17872,chr2,94213937,94214437,501,*,4.35,2.54,5.13,-2.58,0.00199,0.0102
17873,chr3,32684954,32685454,501,*,6.16,5.16,6.74,-1.58,0.00199,0.0102
17874,chr1,112684330,112684830,501,*,4.25,2.36,5.05,-2.69,0.00199,0.0102
17875,chr12,26188059,26188559,501,*,4.56,5.31,2.9,2.41,0.00199,0.0102
17876,chr17,49901697,49902197,501,*,5.39,4.12,6.05,-1.93,0.00199,0.0102
17877,chr5,133044578,133045078,501,*,4.83,3.36,5.55,-2.19,0.00199,0.0102
17878,chr17,75130549,75131049,501,*,5.78,4.71,6.39,-1.68,0.00199,0.0102
17879,chr9,113397388,113397888,501,*,4.81,3.07,5.57,-2.5,0.00199,0.0102
17880,chr3,195889689,195890189,501,*,5.48,4.17,6.16,-1.98,0.00199,0.0102
17881,chr16,89453926,89454426,501,*,5.19,3.69,5.91,-2.21,0.00199,0.0102
17882,chr10,13158303,13158803,501,*,5.14,3.76,5.83,-2.07,0.002,0.0102
17883,chr1,91795783,91796283,501,*,3.29,4.2,0.29,3.91,0.002,0.0102
17884,chr6,154933222,154933722,501,*,5.8,4.71,6.42,-1.71,0.002,0.0102
17885,chr20,58393259,58393759,501,*,5.05,3.59,5.76,-2.17,0.002,0.0102
17886,chr10,72274504,72275004,501,*,5.45,3.86,6.19,-2.33,0.002,0.0102
17887,chr2,20614812,20615312,501,*,5.86,4.82,6.46,-1.64,0.002,0.0102
17888,chr22,41445267,41445767,501,*,4.97,3.49,5.69,-2.2,0.002,0.0102
17889,chr2,217954515,217955015,501,*,4.9,3.42,5.62,-2.19,0.002,0.0102
17890,chr16,57735943,57736443,501,*,5.46,4.19,6.12,-1.93,0.002,0.0102
17891,chr13,41019028,41019528,501,*,4.83,5.56,3.25,2.32,0.002,0.0102
17892,chr9,130693737,130694237,501,*,6.28,5.32,6.85,-1.52,0.002,0.0102
17893,chr1,16135004,16135504,501,*,5.61,4.33,6.28,-1.95,0.002,0.0102
17894,chr17,8123535,8124035,501,*,5.76,4.57,6.41,-1.83,0.002,0.0102
17895,chr20,36468351,36468851,501,*,5.42,4.19,6.07,-1.88,0.002,0.0102
17896,chr13,21040718,21041218,501,*,4.92,3.35,5.65,-2.3,0.002,0.0102
17897,chr16,10773383,10773883,501,*,5.49,4.25,6.15,-1.9,0.002,0.0102
17898,chrX,53433567,53434067,501,*,5.9,4.5,6.6,-2.09,0.002,0.0102
17899,chr11,124622790,124623290,501,*,6.15,5.21,6.71,-1.5,0.002,0.0102
17900,chr6,84227187,84227687,501,*,5.9,4.7,6.54,-1.84,0.002,0.0102
17901,chr5,172420814,172421314,501,*,3.27,4.18,0.29,3.89,0.00201,0.0102
17902,chr17,19867117,19867617,501,*,5.37,3.97,6.06,-2.09,0.00201,0.0102
17903,chr8,38505989,38506489,501,*,5.29,4.02,5.95,-1.93,0.00201,0.0102
17904,chr1,165631558,165632058,501,*,6.04,4.67,6.73,-2.05,0.00201,0.0102
17905,chr1,167156521,167157021,501,*,5.48,4.28,6.12,-1.84,0.00201,0.0102
17906,chr12,52178915,52179415,501,*,5.86,4.53,6.54,-2.02,0.00201,0.0102
17907,chr1,12594825,12595325,501,*,5.55,4.27,6.22,-1.95,0.00201,0.0102
17908,chr8,89757856,89758356,501,*,5.47,4.18,6.14,-1.95,0.00201,0.0103
17909,chr9,132520811,132521311,501,*,4.79,3.22,5.53,-2.31,0.00201,0.0103
17910,chr5,138642555,138643055,501,*,5.63,4.5,6.26,-1.76,0.00201,0.0103
17911,chr15,59273541,59274041,501,*,5.06,3.47,5.8,-2.32,0.00201,0.0103
17912,chr8,55929748,55930248,501,*,4.61,2.94,5.37,-2.42,0.00201,0.0103
17913,chr1,45750440,45750940,501,*,5.81,4.73,6.42,-1.69,0.00201,0.0103
17914,chr6,155117775,155118275,501,*,4.68,3.03,5.42,-2.39,0.00201,0.0103
17915,chr11,62045998,62046498,501,*,5.13,3.78,5.82,-2.04,0.00201,0.0103
17916,chr19,16355640,16356140,501,*,5.09,3.65,5.79,-2.15,0.00201,0.0103
17917,chr3,57689999,57690499,501,*,4.24,2.42,5.02,-2.6,0.00201,0.0103
17918,chr2,219914366,219914866,501,*,5.09,3.74,5.78,-2.04,0.00201,0.0103
17919,chr5,168315231,168315731,501,*,5.91,4.8,6.54,-1.74,0.00201,0.0103
17920,chr8,100912226,100912726,501,*,3.84,1.72,4.66,-2.94,0.00201,0.0103
17921,chr7,190653,191153,501,*,5.3,3.92,5.99,-2.07,0.00201,0.0103
17922,chr17,8448831,8449331,501,*,4.69,3.09,5.43,-2.33,0.00201,0.0103
17923,chr17,40067341,40067841,501,*,5.25,3.96,5.92,-1.97,0.00201,0.0103
17924,chr11,3037025,3037525,501,*,5.6,4.46,6.22,-1.76,0.00201,0.0103
17925,chr7,127588780,127589280,501,*,5.66,4.53,6.28,-1.75,0.00202,0.0103
17926,chr13,98501657,98502157,501,*,5.22,3.75,5.93,-2.18,0.00202,0.0103
17927,chr7,6479490,6479990,501,*,5.1,3.73,5.78,-2.06,0.00202,0.0103
17928,chr12,132560438,132560938,501,*,4.99,3.46,5.71,-2.25,0.00202,0.0103
17929,chr12,109900424,109900924,501,*,5.33,4.02,6.01,-1.99,0.00202,0.0103
17930,chr3,121728180,121728680,501,*,3.29,4.2,0.29,3.91,0.00202,0.0103
17931,chr15,70780783,70781283,501,*,5.4,3.93,6.11,-2.19,0.00202,0.0103
17932,chr20,51487586,51488086,501,*,6.81,6.05,7.3,-1.25,0.00202,0.0103
17933,chr9,133849780,133850280,501,*,5.14,3.7,5.84,-2.14,0.00202,0.0103
17934,chrX,154602507,154603007,501,*,4.82,3.03,5.6,-2.56,0.00202,0.0103
17935,chr12,53676130,53676630,501,*,6.23,5.25,6.8,-1.55,0.00202,0.0103
17936,chr1,40787171,40787671,501,*,4.57,2.6,5.37,-2.77,0.00202,0.0103
17937,chr14,73727066,73727566,501,*,4.73,3.19,5.46,-2.27,0.00202,0.0103
17938,chr17,17831603,17832103,501,*,5.15,3.76,5.84,-2.07,0.00202,0.0103
17939,chr10,24952140,24952640,501,*,5.31,4.01,5.98,-1.97,0.00202,0.0103
17940,chr9,112175408,112175908,501,*,5.7,4.49,6.34,-1.85,0.00202,0.0103
17941,chr12,108848808,108849308,501,*,4.8,3.06,5.57,-2.51,0.00202,0.0103
17942,chr9,36744564,36745064,501,*,5.32,3.82,6.03,-2.21,0.00202,0.0103
17943,chr2,43227351,43227851,501,*,5.87,4.64,6.53,-1.89,0.00202,0.0103
17944,chr7,156984889,156985389,501,*,5.35,3.77,6.09,-2.31,0.00202,0.0103
17945,chr3,12830353,12830853,501,*,5.21,3.91,5.88,-1.97,0.00202,0.0103
17946,chr12,104588401,104588901,501,*,5.71,4.61,6.33,-1.72,0.00202,0.0103
17947,chr15,44495528,44496028,501,*,4.75,2.73,5.56,-2.83,0.00202,0.0103
17948,chr5,133254699,133255199,501,*,5.14,3.79,5.83,-2.04,0.00202,0.0103
17949,chr13,113586970,113587470,501,*,5.35,4.1,6.01,-1.91,0.00202,0.0103
17950,chr2,235513999,235514499,501,*,5.28,3.23,6.1,-2.86,0.00202,0.0103
17951,chr17,36545676,36546176,501,*,5.68,4.45,6.34,-1.88,0.00203,0.0103
17952,chr14,93206237,93206737,501,*,4.6,2.99,5.35,-2.36,0.00203,0.0103
17953,chr8,23225413,23225913,501,*,5.14,3.75,5.84,-2.08,0.00203,0.0103
17954,chr11,6611424,6611924,501,*,6.35,5.18,6.99,-1.82,0.00203,0.0103
17955,chr20,50321860,50322360,501,*,5.79,4.73,6.4,-1.67,0.00203,0.0103
17956,chr5,155612808,155613308,501,*,3.15,4.08,-0.22,4.3,0.00203,0.0103
17957,chr15,39925068,39925568,501,*,3.27,4.17,0.29,3.88,0.00203,0.0103
17958,chr13,21458956,21459456,501,*,6.17,5.17,6.76,-1.59,0.00203,0.0103
17959,chr9,137315425,137315925,501,*,4.98,3.43,5.71,-2.28,0.00203,0.0103
17960,chr1,10666545,10667045,501,*,5.18,3.71,5.89,-2.18,0.00203,0.0103
17961,chr9,86098743,86099243,501,*,6.01,4.95,6.62,-1.67,0.00203,0.0103
17962,chr7,151632773,151633273,501,*,5.35,4.1,6.01,-1.9,0.00203,0.0103
17963,chr12,8908233,8908733,501,*,3.89,1.8,4.71,-2.91,0.00203,0.0103
17964,chr3,136864338,136864838,501,*,4.52,2.85,5.28,-2.43,0.00203,0.0103
17965,chr19,19613165,19613665,501,*,5.23,3.86,5.93,-2.07,0.00203,0.0103
17966,chr2,170717144,170717644,501,*,5.64,4.46,6.29,-1.83,0.00203,0.0103
17967,chr2,231400134,231400634,501,*,4.95,3.51,5.66,-2.15,0.00204,0.0103
17968,chr17,48101237,48101737,501,*,5.93,4.9,6.52,-1.63,0.00204,0.0103
17969,chr15,75367667,75368578,912,*,6.6,5.75,7.13,-1.39,0.00204,0.0103
17970,chr6,13371272,13371772,501,*,5.16,3.56,5.91,-2.35,0.00204,0.0104
17971,chr20,48823438,48823938,501,*,5.37,4.1,6.04,-1.94,0.00204,0.0104
17972,chr11,65399329,65399829,501,*,5.06,3.65,5.76,-2.1,0.00204,0.0104
17973,chr17,82766953,82767453,501,*,5.23,3.94,5.9,-1.96,0.00204,0.0104
17974,chr8,130017811,130018311,501,*,4.44,2.72,5.2,-2.48,0.00204,0.0104
17975,chr7,2754703,2755203,501,*,5.16,3.69,5.88,-2.19,0.00204,0.0104
17976,chr16,53703276,53703776,501,*,5.22,3.9,5.9,-2,0.00204,0.0104
17977,chr1,41433387,41433887,501,*,5.17,3.63,5.9,-2.27,0.00204,0.0104
17978,chr11,75483022,75483522,501,*,4.79,3.32,5.51,-2.19,0.00204,0.0104
17979,chr1,2015777,2016277,501,*,4.48,2.37,5.31,-2.93,0.00204,0.0104
17980,chr19,3117527,3118027,501,*,4.32,2.35,5.12,-2.77,0.00204,0.0104
17981,chr11,35662987,35663487,501,*,7.01,6.21,7.52,-1.31,0.00204,0.0104
17982,chr10,7658716,7659216,501,*,4.49,2.39,5.32,-2.92,0.00204,0.0104
17983,chr14,74555327,74555827,501,*,4.41,2.69,5.17,-2.47,0.00204,0.0104
17984,chrX,118975768,118976268,501,*,5.54,4.39,6.17,-1.78,0.00204,0.0104
17985,chr4,47836740,47837240,501,*,5.04,3.67,5.73,-2.06,0.00204,0.0104
17986,chr15,50686370,50686870,501,*,6,4.86,6.63,-1.77,0.00204,0.0104
17987,chr3,11062716,11063216,501,*,5.01,3.38,5.76,-2.38,0.00204,0.0104
17988,chr1,112252225,112252725,501,*,5.88,4.84,6.47,-1.63,0.00205,0.0104
17989,chr6,45655423,45655923,501,*,6.02,5.01,6.61,-1.6,0.00205,0.0104
17990,chr2,235746900,235747400,501,*,4.94,3.25,5.69,-2.44,0.00205,0.0104
